source,intermediate,target,stmt_type_1,stmt_type_2,belief_1,belief_2,evidence_1,evidence_2,logfoldchange,pvalue
SMAD3,fplx:HIF1,VIM,IncreaseAmount,DecreaseAmount,0.9419,0.9816495,1,3,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,Complex,DecreaseAmount,0.65,0.9816495,1,3,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,IncreaseAmount,DecreaseAmount,0.65,0.9816495,1,3,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,Complex,DecreaseAmount,0.999998928124989,0.9816495,1,3,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,Activation,DecreaseAmount,0.8775000000000001,0.9816495,1,3,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,Complex,DecreaseAmount,0.994071,0.9816495,5,3,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,IncreaseAmount,IncreaseAmount,0.9419,0.9998921999907191,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,Complex,IncreaseAmount,0.65,0.9998921999907191,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,IncreaseAmount,IncreaseAmount,0.65,0.9998921999907191,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,Complex,IncreaseAmount,0.999998928124989,0.9998921999907191,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,Activation,IncreaseAmount,0.8775000000000001,0.9998921999907191,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:HIF1,VIM,Complex,IncreaseAmount,0.994071,0.9998921999907191,5,5,0.05458241,0.0148957174021581
SMAD3,fplx:HDAC,VIM,Complex,IncreaseAmount,0.8775000000000001,0.9499999996125795,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:HDAC,VIM,Inhibition,IncreaseAmount,0.98285,0.9499999996125795,3,1,0.05458241,0.0148957174021581
SMAD3,fplx:HDAC,VIM,Complex,IncreaseAmount,0.9999912499999991,0.9499999996125795,3,1,0.05458241,0.0148957174021581
SMAD3,fplx:GSK3,VIM,Complex,IncreaseAmount,0.9999994915741625,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:F_actin,VIM,Activation,DecreaseAmount,0.951,0.86,3,1,0.05458241,0.0148957174021581
SMAD3,fplx:FOS_family,VIM,Complex,IncreaseAmount,0.9999999993314955,0.923,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Activation,IncreaseAmount,0.86,0.65,2,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,IncreaseAmount,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,IncreaseAmount,IncreaseAmount,0.951,0.65,3,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Phosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Activation,IncreaseAmount,0.9938749999857623,0.65,18,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.999999384671034,0.65,9,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Inhibition,IncreaseAmount,0.979665,0.65,3,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Phosphorylation,IncreaseAmount,0.9816495,0.65,5,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Activation,IncreaseAmount,0.86,0.65,2,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,IncreaseAmount,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,IncreaseAmount,IncreaseAmount,0.951,0.65,3,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Phosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Activation,IncreaseAmount,0.9938749999857623,0.65,18,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.999999384671034,0.65,9,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Inhibition,IncreaseAmount,0.979665,0.65,3,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Phosphorylation,IncreaseAmount,0.9816495,0.65,5,1,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,DecreaseAmount,0.65,0.94993439,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,DecreaseAmount,0.65,0.94993439,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Activation,DecreaseAmount,0.86,0.94993439,2,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,IncreaseAmount,DecreaseAmount,0.65,0.94993439,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Dephosphorylation,DecreaseAmount,0.65,0.94993439,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,IncreaseAmount,DecreaseAmount,0.951,0.94993439,3,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Phosphorylation,DecreaseAmount,0.65,0.94993439,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Activation,DecreaseAmount,0.9938749999857623,0.94993439,18,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,DecreaseAmount,0.999999384671034,0.94993439,9,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Inhibition,DecreaseAmount,0.979665,0.94993439,3,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Phosphorylation,DecreaseAmount,0.9816495,0.94993439,5,5,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.65,0.9986524998839891,1,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.65,0.9986524998839891,1,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Activation,IncreaseAmount,0.86,0.9986524998839891,2,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,IncreaseAmount,IncreaseAmount,0.65,0.9986524998839891,1,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Dephosphorylation,IncreaseAmount,0.65,0.9986524998839891,1,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,IncreaseAmount,IncreaseAmount,0.951,0.9986524998839891,3,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Phosphorylation,IncreaseAmount,0.65,0.9986524998839891,1,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Activation,IncreaseAmount,0.9938749999857623,0.9986524998839891,18,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Complex,IncreaseAmount,0.999999384671034,0.9986524998839891,9,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Inhibition,IncreaseAmount,0.979665,0.9986524998839891,3,11,0.05458241,0.0148957174021581
SMAD3,fplx:ERK,VIM,Phosphorylation,IncreaseAmount,0.9816495,0.9986524998839891,5,11,0.05458241,0.0148957174021581
SMAD3,fplx:Cyclin,VIM,Inhibition,IncreaseAmount,0.991866,0.9419,2,3,0.05458241,0.0148957174021581
SMAD3,fplx:Cyclin,VIM,DecreaseAmount,IncreaseAmount,0.86,0.9419,2,3,0.05458241,0.0148957174021581
SMAD3,fplx:Cyclin,VIM,Activation,IncreaseAmount,0.9938749804695433,0.9419,6,3,0.05458241,0.0148957174021581
SMAD3,fplx:Cyclin,VIM,Phosphorylation,IncreaseAmount,0.65,0.9419,1,3,0.05458241,0.0148957174021581
SMAD3,fplx:Cyclin,VIM,Dephosphorylation,IncreaseAmount,0.65,0.9419,1,3,0.05458241,0.0148957174021581
SMAD3,fplx:Activin_A,VIM,Inhibition,IncreaseAmount,0.65,0.979665,1,5,0.05458241,0.0148957174021581
SMAD3,fplx:Activin_A,VIM,Complex,IncreaseAmount,0.8775000000000001,0.979665,2,5,0.05458241,0.0148957174021581
SMAD3,fplx:Activin_A,VIM,Activation,IncreaseAmount,0.94757,0.979665,5,5,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,DecreaseAmount,DecreaseAmount,0.98922,0.97305,1,2,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,IncreaseAmount,DecreaseAmount,0.999081271023695,0.97305,3,2,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,DecreaseAmount,DecreaseAmount,0.65,0.97305,1,2,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,IncreaseAmount,DecreaseAmount,0.86,0.97305,2,2,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,Activation,DecreaseAmount,0.98224485,0.97305,4,2,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,DecreaseAmount,IncreaseAmount,0.98922,0.98285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,IncreaseAmount,IncreaseAmount,0.999081271023695,0.98285,3,4,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,DecreaseAmount,IncreaseAmount,0.65,0.98285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,IncreaseAmount,IncreaseAmount,0.86,0.98285,2,4,0.05458241,0.0148957174021581
SMAD3,fplx:Actin,VIM,Activation,IncreaseAmount,0.98224485,0.98285,4,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Complex,IncreaseAmount,0.94999822853,0.982497933285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,IncreaseAmount,IncreaseAmount,0.99977285,0.982497933285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,DecreaseAmount,IncreaseAmount,0.86,0.982497933285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Complex,IncreaseAmount,0.65,0.982497933285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Complex,IncreaseAmount,0.65,0.982497933285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Complex,IncreaseAmount,0.9816495,0.982497933285,3,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Inhibition,IncreaseAmount,0.9970370967,0.982497933285,4,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Complex,IncreaseAmount,0.65,0.982497933285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Complex,IncreaseAmount,0.65,0.982497933285,1,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Activation,IncreaseAmount,0.9999863663230641,0.982497933285,10,4,0.05458241,0.0148957174021581
SMAD3,fplx:AP1,VIM,Complex,IncreaseAmount,0.9999999999923084,0.982497933285,37,4,0.05458241,0.0148957174021581
SMAD3,fplx:AMPK,VIM,IncreaseAmount,DecreaseAmount,0.65,0.86,1,2,0.05458241,0.0148957174021581
SMAD3,fplx:AMPK,VIM,Complex,DecreaseAmount,0.8775000000000001,0.86,1,2,0.05458241,0.0148957174021581
SMAD3,fplx:AMPK,VIM,Phosphorylation,DecreaseAmount,0.65,0.86,1,2,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.94757,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,IncreaseAmount,0.9824993799855,0.86,11,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,IncreaseAmount,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.86,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Activation,IncreaseAmount,0.982423455,0.86,7,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.9499940951,0.86,5,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Inhibition,IncreaseAmount,0.982499944198695,0.86,14,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.86,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.991866,0.86,6,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.9999999999035574,0.86,112,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.94757,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,IncreaseAmount,0.9824993799855,0.89,11,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,IncreaseAmount,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.86,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Activation,IncreaseAmount,0.982423455,0.89,7,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.9499940951,0.89,5,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Inhibition,IncreaseAmount,0.982499944198695,0.89,14,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.89,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.991866,0.89,6,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.9999999999035574,0.89,112,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.94757,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,IncreaseAmount,0.9824993799855,0.65,11,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,IncreaseAmount,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.86,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Activation,IncreaseAmount,0.982423455,0.65,7,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.9499940951,0.65,5,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Inhibition,IncreaseAmount,0.982499944198695,0.65,14,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.991866,0.65,6,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.9999999999035574,0.65,112,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.94757,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,DecreaseAmount,0.9824993799855,0.65,11,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,IncreaseAmount,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.86,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Activation,DecreaseAmount,0.982423455,0.65,7,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.9499940951,0.65,5,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Inhibition,DecreaseAmount,0.982499944198695,0.65,14,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.65,1,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.991866,0.65,6,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.9999999999035574,0.65,112,1,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.94757,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,DecreaseAmount,0.9824993799855,0.9970949907369834,11,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,IncreaseAmount,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.86,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Activation,DecreaseAmount,0.982423455,0.9970949907369834,7,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,DecreaseAmount,0.9499940951,0.9970949907369834,5,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Inhibition,DecreaseAmount,0.982499944198695,0.9970949907369834,14,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.65,0.9970949907369834,1,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.991866,0.9970949907369834,6,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,DecreaseAmount,0.9999999999035574,0.9970949907369834,112,10,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.94757,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Phosphorylation,IncreaseAmount,0.9824993799855,0.9999916448262499,11,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,IncreaseAmount,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.86,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Activation,IncreaseAmount,0.982423455,0.9999916448262499,7,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Dephosphorylation,IncreaseAmount,0.9499940951,0.9999916448262499,5,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Inhibition,IncreaseAmount,0.982499944198695,0.9999916448262499,14,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.65,0.9999916448262499,1,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.991866,0.9999916448262499,6,22,0.05458241,0.0148957174021581
SMAD3,fplx:AKT,VIM,Complex,IncreaseAmount,0.9999999999035574,0.9999916448262499,112,22,0.05458241,0.0148957174021581
