names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
CYB5B,3.3677855,0.6079513,0.0007577455699374149,1.0,0.7790697674418605
MICOS13,3.1989636,0.45659107,0.0013792256837662632,1.0,0.9651162790697675
NOVA1,3.1139805,0.67686784,0.0018458163460114063,1.0,0.627906976744186
PDLIM2,2.9757528,0.5186295,0.002922704216766197,1.0,0.8488372093023255
EEA1,2.9461348,0.4290472,0.0032177206317109946,1.0,0.7906976744186046
ZNF207,2.8287067,0.48155156,0.004673649205948907,1.0,0.7325581395348837
PLP2,2.8222785,0.39816716,0.004768376343373539,1.0,0.872093023255814
ERGIC3,2.8207302,0.35891032,0.004791448306344037,1.0,0.8604651162790697
VDAC3,2.7782555,0.48626962,0.005465162587908339,1.0,0.7674418604651163
EIF5A,2.7595088,0.28844222,0.005788833748199203,1.0,0.9767441860465116
DPH3,2.6981528,0.68601876,0.006972545503489303,1.0,0.5348837209302325
IGF2BP3,2.6328924,0.51387566,0.008466115653555876,1.0,0.7441860465116279
HMGXB4,2.5965433,0.62067014,0.009416705070261886,1.0,0.5
SEC61G,2.588634,0.24295442,0.009635746730214832,1.0,0.9651162790697675
NHP2,2.5690458,0.23633249,0.01019789891707315,1.0,0.9302325581395349
G6PC3,2.5631895,0.6731007,0.010371542136914371,1.0,0.5232558139534884
RPL6,2.497458,0.103224,0.012508725778879522,1.0,1.0
SNHG17,2.468547,0.8848867,0.013566283308372838,1.0,0.36046511627906974
ARL8A,2.421495,0.9239686,0.015456813289206726,1.0,0.37209302325581395
COL5A2,2.4174898,0.40233177,0.015627969083412664,1.0,0.7325581395348837
CAPZB,2.413956,0.31212583,0.015780371367182404,1.0,0.8372093023255814
IER3IP1,2.4080324,0.45708433,0.016038759794566516,1.0,0.6976744186046512
PIR,2.3980026,0.37597448,0.01648474520407255,1.0,0.8953488372093024
EMC4,2.3963535,0.4916069,0.01655911194231578,1.0,0.5697674418604651
STARD3NL,2.3941994,0.5889934,0.016656687653928068,1.0,0.5116279069767442
WAC-AS1,2.3791213,0.8435296,0.017353964935879828,1.0,0.37209302325581395
RPL7A,2.3772702,0.064252175,0.01744130818073612,1.0,1.0
TMEM256,2.366904,0.30077186,0.017937588701013665,1.0,0.872093023255814
CIB1,2.3586917,0.398182,0.018339484828546658,1.0,0.8488372093023255
MRPL47,2.3578167,0.45673448,0.01838277106177592,1.0,0.6511627906976745
MRPS35,2.3168564,0.60783553,0.020511550940409344,1.0,0.4883720930232558
SRSF9,2.300331,0.23340036,0.021429470803457615,1.0,0.8837209302325582
EDEM2,2.297201,0.58417636,0.02160730611629298,1.0,0.45348837209302323
DRAP1,2.2861617,0.29363453,0.022244805236784196,1.0,0.9418604651162791
NNMT,2.2840075,0.33692294,0.022371084696162415,1.0,0.7790697674418605
RPS28,2.2838056,0.0876558,0.022382955287863972,1.0,1.0
EFTUD2,2.2666745,0.58268094,0.02341012227153259,1.0,0.47674418604651164
GMNN,2.2588325,0.9553146,0.023893811110468958,1.0,0.3023255813953488
ALKBH7,2.2502499,0.39608124,0.024433081656255025,1.0,0.7558139534883721
GALNT11,2.2309647,0.5773596,0.02568346654690286,1.0,0.47674418604651164
NDUFC2,2.2235603,0.27116692,0.026178045512384448,1.0,0.9069767441860465
ECH1,2.2094917,0.40714952,0.027140454243703746,1.0,0.7325581395348837
ELOVL1,2.1931345,0.5511796,0.02829768007727816,1.0,0.5581395348837209
HRH1,2.1826,0.6983443,0.029065271962908208,1.0,0.38372093023255816
BTF3L4,2.147025,0.36118546,0.03179128922891029,1.0,0.6627906976744186
