names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
ASPH,3.4948137,0.35391235,0.0004743926915266472,1.0,0.9224137931034483
ITM2B,3.4881084,0.28775936,0.0004864507254587201,1.0,0.9827586206896551
GLG1,3.348251,0.41365033,0.0008132327491768498,1.0,0.8103448275862069
EIF5,3.2870364,0.5051528,0.0010124770969934056,1.0,0.7068965517241379
ALKBH7,3.2227004,0.5198303,0.0012698829530218942,1.0,0.7413793103448276
SCAF11,3.170561,0.48124918,0.001521448774497252,1.0,0.8189655172413793
H3F3A,3.1023521,0.1695269,0.0019198949280146654,1.0,0.9913793103448276
CAP1,3.0804732,0.30363473,0.0020667198834480203,1.0,0.8103448275862069
LSM6,2.8169436,0.5385659,0.004848301635313566,1.0,0.5517241379310345
RPL22,2.8064523,0.14095502,0.005009033050938178,1.0,1.0
NOTCH4,2.6802945,0.77085865,0.007355739366087287,1.0,0.43103448275862066
PRKDC,2.649803,0.2024897,0.008053874836682176,1.0,0.8793103448275862
PAIP2,2.5752065,0.50621784,0.010018024608984537,1.0,0.5948275862068966
SNRPA1,2.564195,0.62942845,0.010341547538525661,1.0,0.49137931034482757
GNB1,2.5481253,0.34358647,0.010830357530990712,1.0,0.8275862068965517
TMEM14B,2.5475762,0.37333423,0.01084741845294293,1.0,0.7241379310344828
ILF2,2.5245988,0.44836357,0.011583039211043169,1.0,0.5948275862068966
PRPF6,2.487951,0.33751747,0.012848140588729642,1.0,0.7672413793103449
TAX1BP1,2.4764192,0.36161062,0.013270768297305486,1.0,0.7155172413793104
ASAP1,2.4710722,0.25708506,0.013470860076282091,1.0,0.9137931034482759
PSMA2,2.4236727,0.25143713,0.01536444196455355,1.0,0.8103448275862069
AHNAK,2.3926897,0.2137692,0.01672537784911268,1.0,0.9310344827586207
SNHG5,2.3668222,0.17267111,0.0179415424485773,1.0,0.9913793103448276
LSM3,2.35451,0.36646247,0.018547141948001816,1.0,0.646551724137931
HMGA1,2.3517354,0.19845143,0.018686059333597904,1.0,0.9741379310344828
GNG12,2.319105,0.34819588,0.020389345108175565,1.0,0.6637931034482759
HTRA1,2.3167927,0.33890295,0.020515021110711813,1.0,0.6637931034482759
TM9SF4,2.30107,0.50069726,0.021387671306073625,1.0,0.5172413793103449
SUPT6H,2.2989602,0.6649452,0.021507199053023583,1.0,0.39655172413793105
NDUFS3,2.298729,0.43265864,0.021520333277969705,1.0,0.5689655172413793
C1QBP,2.291619,0.16225997,0.02192763397100027,1.0,0.8793103448275862
ICE1,2.2827172,0.870332,0.022447030591481704,1.0,0.3275862068965517
ARPC2,2.2815323,0.14615189,0.022516971364076682,1.0,0.9827586206896551
RPS4X,2.2720523,0.07999903,0.02308334886128632,1.0,1.0
AKIRIN1,2.247312,0.46495137,0.02462008533509695,1.0,0.5344827586206896
SEPTIN7,2.2423122,0.22150916,0.024941209611252593,1.0,0.8793103448275862
NAMPT,2.239075,0.34492144,0.025151033785784527,1.0,0.7155172413793104
PHACTR2,2.2147105,0.28537422,0.026779937013250106,1.0,0.853448275862069
SET,2.2114735,0.1426758,0.027003062753173105,1.0,0.9913793103448276
